symbol,entry_time,direction,entry_signal,entry_real,sl_original,tp1,contracts,pnl_neto,exit_events,exit_type
ETHUSDT,2025-12-07T07:20:00+00:00,bearish,3036.77,3036.162646,3057.11202,3000.154364,0.13163823521952137,6.2397,"['breakeven_50% en vela 1899', {'type': 'tp1_partial', 'contracts': np.float64(0.07898294113171282), 'exit_price': np.float64(3000.154364), 'pnl_gross': np.float64(2.844040017460133), 'commission': np.float64(0.11848050775893167)}, {'type': 'tp2', 'contracts': np.float64(0.05265529408780855), 'exit_price': np.float64(2964.1460819999998), 'pnl_gross': np.float64(3.792053356613511), 'commission': np.float64(0.07803899183346774)}]",tp2_reached
ETHUSDT,2025-12-07T07:25:00+00:00,bearish,3038.07,3037.462386,3057.11202,3003.7943640000003,0.14554042368001197,6.4214,"['breakeven_50% en vela 1899', {'type': 'tp1_partial', 'contracts': np.float64(0.08732425420800717), 'exit_price': np.float64(3003.7943640000003), 'pnl_gross': np.float64(2.940034911808764), 'commission': np.float64(0.13115205131525765)}, {'type': 'tp2', 'contracts': np.float64(0.05821616947200479), 'exit_price': np.float64(2970.1263420000005), 'pnl_gross': np.float64(3.9200465490783523), 'commission': np.float64(0.08645468923956884)}]",tp2_reached
ETHUSDT,2025-12-07T07:35:00+00:00,bearish,3035.0,3034.393,3057.11202,2995.198364,0.12968988032793674,6.7264,"['breakeven_50% en vela 1900', {'type': 'tp1_partial', 'contracts': np.float64(0.07781392819676204), 'exit_price': np.float64(2995.198364), 'pnl_gross': np.float64(3.049888591402238), 'commission': np.float64(0.11653407521567756)}, {'type': 'tp2', 'contracts': np.float64(0.0518759521311747), 'exit_price': np.float64(2956.0037279999997), 'pnl_gross': np.float64(4.066518121869652), 'commission': np.float64(0.07667275394665098)}]",tp2_reached
ETHUSDT,2025-12-07T07:40:00+00:00,bearish,3032.87,3032.263426,3057.11202,2989.2343639999995,0.12245686417150012,7.0093,"['breakeven_50% en vela 1900', {'type': 'tp1_partial', 'contracts': np.float64(0.07347411850290007), 'exit_price': np.float64(2989.2343639999995), 'pnl_gross': np.float64(3.161522400456673), 'commission': np.float64(0.10981567994673855)}, {'type': 'tp2', 'contracts': np.float64(0.04898274566860005), 'exit_price': np.float64(2946.205301999999), 'pnl_gross': np.float64(4.2153632006088975), 'commission': np.float64(0.07215661249767348)}]",tp2_reached
ETHUSDT,2025-12-09T06:00:00+00:00,bearish,3111.53,3110.907694,3137.68284,3064.4548880000007,0.07835326332904265,-2.3427,"[{'type': 'sl_full', 'contracts': np.float64(0.07835326332904265), 'exit_price': 3137.68284, 'pnl_gross': np.float64(-2.0979200652115235), 'commission': np.float64(0.1229238449027692)}]",full_sl
ETHUSDT,2025-12-09T06:05:00+00:00,bearish,3115.13,3114.506974,3137.68284,3074.5348880000006,0.08982164425289545,-0.2798,"['breakeven_50% en vela 2432', {'type': 'sl_full', 'contracts': np.float64(0.08982164425289545), 'exit_price': np.float64(3114.5069740000004), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.13987506872089497)}]",full_sl
ETHUSDT,2025-12-09T06:10:00+00:00,bearish,3107.69,3107.068462,3137.68284,3053.7028880000003,0.06744728641896014,-2.2755,"[{'type': 'sl_full', 'contracts': np.float64(0.06744728641896014), 'exit_price': 3137.68284, 'pnl_gross': np.float64(-2.064856721504296), 'commission': np.float64(0.10581409660066814)}]",full_sl
ETHUSDT,2025-12-09T06:15:00+00:00,bearish,3106.86,3106.238628,3137.68284,3051.3788880000006,0.0648928244488373,-2.2431,"[{'type': 'sl_full', 'contracts': np.float64(0.0648928244488373), 'exit_price': 3137.68284, 'pnl_gross': np.float64(-2.0405037292480155), 'commission': np.float64(0.10180655085612464)}]",full_sl
ETHUSDT,2025-12-09T06:20:00+00:00,bearish,3106.24,3105.618752,3137.68284,3049.6428879999994,0.06289985826164628,-2.2132,"[{'type': 'sl_full', 'contracts': np.float64(0.06289985826164628), 'exit_price': 3137.68284, 'pnl_gross': np.float64(-2.0168265904889586), 'commission': np.float64(0.09867990295299989)}]",full_sl
ETHUSDT,2025-12-09T06:25:00+00:00,bearish,3102.38,3101.759524,3137.68284,3038.8348880000003,0.0553954979121409,-2.1628,"[{'type': 'sl_full', 'contracts': np.float64(0.0553954979121409), 'exit_price': 3137.68284, 'pnl_gross': np.float64(-1.9899899764751714), 'commission': np.float64(0.08690675160609017)}]",full_sl
ETHUSDT,2025-12-16T11:15:00+00:00,bullish,2947.66,2948.249532,2915.41748,3005.6965359999995,0.04498695312895029,-0.1326,"['breakeven_50% en vela 4482', {'type': 'sl_full', 'contracts': np.float64(0.04498695312895029), 'exit_price': np.float64(2948.249532), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.06631638175426681)}]",full_sl
ETHUSDT,2025-12-16T11:20:00+00:00,bullish,2954.66,2955.250932,2915.41748,3025.2965359999994,0.036936924292143486,-1.5797,"[{'type': 'sl_full', 'contracts': np.float64(0.036936924292143486), 'exit_price': 2915.41748, 'pnl_gross': np.float64(-1.471325200818726), 'commission': np.float64(0.05384327736937588)}]",full_sl
ETHUSDT,2025-12-16T11:25:00+00:00,bullish,2958.27,2958.861654,2915.41748,3035.404536,0.033548782770225355,-1.556,"[{'type': 'sl_full', 'contracts': np.float64(0.033548782770225355), 'exit_price': 2915.41748, 'pnl_gross': np.float64(-1.4574991561578639), 'commission': np.float64(0.04890435386051891)}]",full_sl
ETHUSDT,2025-12-20T02:40:00+00:00,bullish,2989.28,2989.877856,2965.2176799999997,3032.592176000001,0.11852386719449996,-3.2757,"[{'type': 'sl_full', 'contracts': np.float64(0.11852386719449996), 'exit_price': 2965.2176799999997, 'pnl_gross': np.float64(-2.922819425217033), 'commission': np.float64(0.17572453325355164)}]",full_sl
ETHUSDT,2025-12-20T03:30:00+00:00,bullish,2991.76,2992.358352,2967.81248,3034.8655360000007,0.11704023095293556,-3.2216,"[{'type': 'sl_full', 'contracts': np.float64(0.11704023095293556), 'exit_price': 2967.81248, 'pnl_gross': np.float64(-2.8728545278212114), 'commission': np.float64(0.17367672904210224)}]",full_sl
ETHUSDT,2025-12-20T03:35:00+00:00,bullish,2992.99,2993.588598,2967.81248,3038.3095359999993,0.10940309471912062,-3.1461,"[{'type': 'sl_full', 'contracts': np.float64(0.10940309471912062), 'exit_price': 2967.81248, 'pnl_gross': np.float64(-2.819987079045205), 'commission': np.float64(0.16234393492901414)}]",full_sl
ETHUSDT,2025-12-21T04:05:00+00:00,bullish,2976.52,2977.115304,2955.49716,3014.361112,0.12877933386811066,-0.3834,"['breakeven_50% en vela 5862', {'type': 'sl_full', 'contracts': np.float64(0.12877933386811066), 'exit_price': np.float64(2977.115304), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.19169546284883887)}]",full_sl
ETHUSDT,2025-12-21T04:10:00+00:00,bullish,2976.0,2976.5952,2955.49716,3012.9051120000004,0.1317649880372867,2.477,"['breakeven_50% en vela 5862', {'type': 'tp1_partial', 'contracts': np.float64(0.07905899282237201), 'exit_price': np.float64(3012.9051120000004), 'pnl_gross': np.float64(2.8706250721890085), 'commission': np.float64(0.11909862181204799)}, {'type': 'sl_remaining', 'contracts': np.float64(0.05270599521491468), 'exit_price': np.float64(2976.5951999999997), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.078442206183969)}]",tp1_partial_then_sl
ETHUSDT,2025-12-21T04:15:00+00:00,bullish,2976.74,2977.335348,2955.49716,3014.9771119999996,0.12892396441631285,-0.3838,"['breakeven_50% en vela 5862', {'type': 'sl_full', 'contracts': np.float64(0.12892396441631285), 'exit_price': np.float64(2977.3353479999996), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.1919249382304912)}]",full_sl
ETHUSDT,2025-12-21T04:20:00+00:00,bullish,2977.59,2978.185518,2955.49716,3017.3571120000006,0.123703127353227,-0.3684,"['breakeven_50% en vela 5862', {'type': 'sl_full', 'contracts': np.float64(0.123703127353227), 'exit_price': np.float64(2978.1855180000002), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.1842054312073452)}]",full_sl
ETHUSDT,2025-12-21T04:25:00+00:00,bullish,2977.54,2978.135508,2955.49716,3017.2171120000003,0.12373302338438556,-0.3685,"['breakeven_50% en vela 5862', {'type': 'sl_full', 'contracts': np.float64(0.12373302338438556), 'exit_price': np.float64(2978.135508), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.1842468552266165)}]",full_sl
ETHUSDT,2025-12-28T08:05:00+00:00,bullish,2942.78,2943.368556,2927.1439800000003,2970.924836,0.1740788149107953,-0.5124,"['breakeven_50% en vela 7958', {'type': 'sl_full', 'contracts': np.float64(0.1740788149107953), 'exit_price': np.float64(2943.3685560000004), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.25618905503708944)}]",full_sl
ETHUSDT,2025-12-31T05:25:00+00:00,bullish,2979.05,2979.64581,2960.2177,3012.9481400000004,0.07206273689008678,1.2245,"['breakeven_50% en vela 8780', {'type': 'tp1_partial', 'contracts': np.float64(0.04323764213405207), 'exit_price': np.float64(3012.9481400000004), 'pnl_gross': np.float64(1.4399142267701253), 'commission': np.float64(0.06513638672288892)}, {'type': 'sl_remaining', 'contracts': np.float64(0.028825094756034716), 'exit_price': np.float64(2979.64581), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.04294428640633591)}]",tp1_partial_then_sl
ETHUSDT,2025-12-31T07:45:00+00:00,bullish,2975.97,2976.565194,2964.2097,2997.1385399999995,0.11617821196885975,-1.7805,"[{'type': 'sl_full', 'contracts': np.float64(0.11617821196885975), 'exit_price': 2964.2097, 'pnl_gross': np.float64(-1.435439200911964), 'commission': np.float64(0.17218829142337508)}]",full_sl
ETHUSDT,2025-12-31T07:50:00+00:00,bullish,2976.6,2977.19532,2964.2097,2998.90254,0.10919320960284859,-1.7423,"[{'type': 'sl_full', 'contracts': np.float64(0.10919320960284859), 'exit_price': 2964.2097, 'pnl_gross': np.float64(-1.4179415264829347), 'commission': np.float64(0.16183578553944847)}]",full_sl
ETHUSDT,2025-12-31T07:55:00+00:00,bullish,2976.98,2977.575396,2964.2097,2999.9665400000004,0.1049207308700442,-1.714,"[{'type': 'sl_full', 'contracts': np.float64(0.1049207308700442), 'exit_price': 2964.2097, 'pnl_gross': np.float64(-1.4023385929068097), 'commission': np.float64(0.15550352408803722)}]",full_sl
ETHUSDT,2026-01-01T08:15:00+00:00,bullish,2981.72,2982.316344,2969.93822,3002.9272039999996,0.22526542820387363,-0.6718,"['breakeven_50% en vela 9063', {'type': 'sl_full', 'contracts': np.float64(0.22526542820387363), 'exit_price': np.float64(2982.316344), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.3359063841352854)}]",full_sl
ETHUSDT,2026-01-01T08:20:00+00:00,bullish,2981.46,2982.056292,2969.93822,3002.199204,0.22947413725828147,-0.6843,"['breakeven_50% en vela 9063', {'type': 'sl_full', 'contracts': np.float64(0.22947413725828147), 'exit_price': np.float64(2982.0562919999998), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.34215239743116493)}]",full_sl
ETHUSDT,2026-01-01T08:25:00+00:00,bullish,2981.44,2982.036288,2969.93822,3002.143204,0.22898072761405483,-0.6828,"['breakeven_50% en vela 9063', {'type': 'sl_full', 'contracts': np.float64(0.22898072761405483), 'exit_price': np.float64(2982.036288), 'pnl_gross': np.float64(0.0), 'commission': np.float64(0.3414144194988776)}]",full_sl
