symbol,entry_time,direction,entry_signal,entry_real,sl_original,tp1,contracts,pnl_neto,exit_events,exit_type,explanation,score
BNBUSDT,2026-05-09T12:00:00+00:00,bearish,650.48,650.349904,651.9713399999999,648.0938560000002,1.043624463871773,-0.6787,"['be_50%@14835', {'type': 'sl_full', 'contracts': np.float64(1.043624463871773), 'price': np.float64(650.349904), 'pnl': np.float64(0.0), 'comm': np.float64(0.3393605349455296)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=62.30296177115805 WR=-7.78443113772447 ST=bullish Veto=False,85
BNBUSDT,2026-05-09T13:00:00+00:00,bearish,649.46,649.330108,651.9713399999999,645.4418560000001,0.6170457593362897,-0.4007,"['be_50%@14861', {'type': 'sl_full', 'contracts': np.float64(0.6170457593362897), 'price': np.float64(649.330108), 'pnl': np.float64(0.0), 'comm': np.float64(0.2003331947753875)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=66.60347788169527 WR=-75.62499999999946 ST=bearish Veto=False,85
BNBUSDT,2026-05-09T14:00:00+00:00,bearish,648.97,648.840206,651.9713399999999,644.1678560000001,0.5149716571118486,-0.3341,"['be_50%@14869', {'type': 'sl_full', 'contracts': np.float64(0.5149716571118486), 'price': np.float64(648.8402060000001), 'pnl': np.float64(0.0), 'comm': np.float64(0.1670671580423066)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=64.21216021940181 WR=-64.28571428571165 ST=bearish Veto=False,85
BNBUSDT,2026-05-09T15:00:00+00:00,bearish,647.16,647.030568,651.9513,639.49392,0.4828325371595994,-2.6895,"[{'type': 'sl_full', 'contracts': np.float64(0.4828325371595994), 'price': 651.9513, 'pnl': np.float64(-2.375889516242396), 'comm': np.float64(0.15739165014174955)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=45.2353173848255 WR=-88.34586466165605 ST=bearish Veto=False,95
BNBUSDT,2026-05-14T23:00:00+00:00,bearish,679.83,679.694034,683.35398,674.1916320000001,0.3225122251284487,-1.4002,"[{'type': 'sl_full', 'contracts': np.float64(0.3225122251284487), 'price': 683.35398, 'pnl': np.float64(-1.1803773283099257), 'comm': np.float64(0.11019500632009072)}]",full_sl,Fib=0.75-1.0 Sig=SHORT Phase=compressing CI=53.409572159272585 WR=-94.3231441048036 ST=bullish Veto=False,100
BNBUSDT,2026-05-19T04:00:00+00:00,bullish,643.37,643.498674,639.88766,648.9417440000001,0.32335306215532633,-0.2081,"['be_50%@17661', {'type': 'sl_full', 'contracts': np.float64(0.32335306215532633), 'price': np.float64(643.4986739999999), 'pnl': np.float64(0.0), 'comm': np.float64(0.10403863336539602)}]",full_sl,Fib=0.25-0.5 Sig=LONG Phase=compressing CI=54.00743882012062 WR=-40.751445086705196 ST=bearish Veto=False,95
BNBUSDT,2026-05-27T18:00:00+00:00,bearish,650.79,650.659842,661.2198,634.10232,0.10781268317374304,1.0015,"['be_50%@20199', {'type': 'tp1', 'contracts': np.float64(0.06468760990424582), 'price': np.float64(634.10232), 'pnl': np.float64(1.0710665241169721), 'comm': np.float64(0.020509281757768626)}, {'type': 'sl_rem', 'contracts': np.float64(0.043125073269497216), 'price': np.float64(650.659842), 'pnl': np.float64(0.0), 'comm': np.float64(0.014029876679884742)}]",tp1_partial_then_sl,Fib=0.5-0.75 Sig=SHORT Phase=compressing CI=38.428362676977784 WR=-92.07419898819701 ST=bearish Veto=False,100
BNBUSDT,2026-06-08T22:00:00+00:00,bearish,607.06,606.938588,611.66088,599.6985919999998,0.49206917720972243,-0.2987,"['be_50%@23607', {'type': 'sl_full', 'contracts': np.float64(0.49206917720972243), 'price': np.float64(606.938588), 'pnl': np.float64(0.0), 'comm': np.float64(0.14932788580699535)}]",full_sl,Fib=0.25-0.5 Sig=SHORT Phase=compressing CI=62.746695644805406 WR=-81.05515587530097 ST=bullish Veto=False,100
BNBUSDT,2026-06-11T00:00:00+00:00,bullish,587.07,587.187414,580.9358,596.8847200000001,0.3683400279525392,4.7819,"['be_50%@24207', {'type': 'tp1', 'contracts': np.float64(0.2210040167715235), 'price': np.float64(596.8847200000001), 'pnl': np.float64(2.1431435778626264), 'comm': np.float64(0.06595696033477308)}, {'type': 'tp2', 'contracts': np.float64(0.14733601118101566), 'price': np.float64(606.5820260000003), 'pnl': np.float64(2.8575247704835016), 'comm': np.float64(0.04468568808246959)}]",tp2_reached,Fib=0.0-0.25 Sig=LONG Phase=compressing CI=57.90418189899253 WR=-11.924686192467355 ST=bullish Veto=False,95
BNBUSDT,2026-06-12T01:00:00+00:00,bearish,603.66,603.539268,607.53264,597.4637759999999,0.40131101785031287,1.2214,"['be_50%@24550', {'type': 'tp1', 'contracts': np.float64(0.2407866107101877), 'price': np.float64(597.4637759999999), 'pnl': np.float64(1.4628971270768727), 'comm': np.float64(0.07193063882257539)}, {'type': 'sl_rem', 'contracts': np.float64(0.16052440714012517), 'price': np.float64(603.539268), 'pnl': np.float64(0.0), 'comm': np.float64(0.048441391590742566)}]",tp1_partial_then_sl,Fib=0.0-0.25 Sig=SHORT Phase=compressing CI=60.94761088146076 WR=-85.7142857142863 ST=bullish Veto=False,85
