simulacion,pnl_final,max_drawdown,win_rate
448,91.28339999999997,1.738900000000001,60.0
449,62.9769,4.667000000000002,54.285714285714285
450,46.643400000000014,5.383299999999991,48.57142857142857
451,67.84109999999998,4.8378999999999905,60.0
452,51.95089999999999,4.0789999999999935,60.0
453,62.45320000000001,4.334000000000003,61.42857142857143
454,50.73700000000002,5.782899999999998,54.285714285714285
455,57.884799999999984,5.826899999999995,55.714285714285715
456,54.18430000000001,3.617599999999996,51.42857142857142
457,65.2338,2.242199999999997,60.0
458,62.0574,3.2214000000000027,60.0
459,41.42259999999999,5.406800000000004,54.285714285714285
460,64.45710000000003,6.2216999999999985,57.14285714285714
461,53.56710000000001,4.1484999999999985,58.57142857142858
462,47.546899999999994,6.89379999999997,55.714285714285715
463,66.80310000000003,3.2687999999999704,52.85714285714286
464,64.5258,3.45780000000002,57.14285714285714
465,53.64529999999999,4.6892999999999745,48.57142857142857
466,68.2029,5.432199999999966,60.0
467,69.03150000000002,4.0660000000000025,58.57142857142858
468,65.97069999999997,4.396000000000001,64.28571428571429
469,75.8492,4.8785000000000025,67.14285714285714
470,83.88900000000001,5.039299999999997,67.14285714285714
471,75.79109999999997,3.866199999999992,62.857142857142854
472,35.714800000000025,5.382600000000011,44.285714285714285
473,58.086599999999976,3.8296000000000276,55.714285714285715
474,34.80430000000001,3.957100000000011,50.0
475,61.311499999999995,4.377199999999988,57.14285714285714
476,35.995900000000006,6.003299999999996,51.42857142857142
477,66.49689999999998,3.262900000000002,65.71428571428571
478,48.23419999999999,5.460400000000021,54.285714285714285
479,40.565499999999986,11.140699999999995,51.42857142857142
480,58.01229999999998,5.798099999999977,58.57142857142858
481,56.88720000000001,4.3250999999999635,57.14285714285714
482,75.2783,3.2113999999999976,60.0
483,61.75319999999999,4.034099999999995,61.42857142857143
484,27.6755,5.730400000000003,47.14285714285714
485,71.0026,4.798000000000002,58.57142857142858
486,57.702499999999986,4.960200000000015,62.857142857142854
487,53.29140000000001,4.056600000000003,57.14285714285714
488,55.468399999999974,4.360300000000009,52.85714285714286
489,63.39959999999999,3.3561000000000263,58.57142857142858
490,57.203100000000006,2.579800000000006,52.85714285714286
491,87.8765,2.748800000000017,64.28571428571429
492,54.17059999999998,3.7830000000000013,47.14285714285714
493,69.41080000000002,3.0505999999999887,58.57142857142858
494,69.88810000000001,3.349900000000005,55.714285714285715
495,54.2808,3.5593999999999824,54.285714285714285
496,60.1704,2.862099999999998,57.14285714285714
497,45.87129999999999,4.313499999999976,52.85714285714286
498,55.90620000000001,3.5985000000000014,48.57142857142857
499,46.89789999999999,4.484399999999994,55.714285714285715
500,45.0822,7.206099999999992,51.42857142857142
